,Filename,Size,Machine,NumberOfSections,TimeDateStamp,PointerToSymbolTable,NumberOfSymbols,SizeOfOptionalHeader,Characteristics,Magic,MajorLinkerVersion,MinorLinkerVersion,SizeOfCode,SizeOfInitializedData,SizeOfUninitializedData,AddressOfEntryPoint,BaseOfCode,ImageBase,SectionAlignment,FileAlignment,MajorOperatingSystemVersion,MinorOperatingSystemVersion,MajorImageVersion,MinorImageVersion,MajorSubsystemVersion,MinorSubsystemVersion,SizeOfImage,SizeOfHeaders,CheckSum,Subsystem,DllCharacteristics,SizeOfStackReserve,SizeOfStackCommit,SizeOfHeapReserve,SizeOfHeapCommit,LoaderFlags,NumberOfRvaAndSizes,.textSize,.textEntropy,.textCharacteristics,.dataSize,.dataEntropy,.dataCharacteristics,Packed
531,distnoted.exe,12616,332,3,1366163887,0,0,224,258,267,8,0,4096,4096,24576,31504,28672,4194304,4096,512,4,0,0,0,4,0,36864,4096,0,3,320,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,3584,7.030581141560994,3758096448,1
532,Discord.exe,47738680,332,3,1581035332,90942464,0,224,290,267,14,0,47353856,380928,45547520,92902384,45551616,4194304,4096,512,5,1,0,0,5,1,93286400,4096,0,2,49472,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,47351808,7.773865858731856,3758096448,1
533,RMActivate_ssp.exe,328704,332,3,3473408589,0,0,224,258,267,14,12,323584,4096,184320,511184,188416,4194304,4096,512,10,0,21315,20512,10,0,516096,4096,0,3,49472,262144,8192,1048576,4096,0,16,0,0.0,3758096512,323584,7.78281384497625,3758096448,1
534,mumble_ol_helper_x64.exe,88832,34404,3,1567891183,0,0,240,34,523,14,0,65536,4096,73728,142176,77824,5368709120,4096,512,6,0,0,0,6,0,147456,4096,0,2,33120,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,65536,7.682900391807981,3758096448,1
535,native2ascii.exe,8192,34404,3,1549326577,0,0,240,34,523,10,0,4096,4096,28672,35872,32768,5368709120,4096,512,5,2,0,0,5,2,40960,4096,0,3,33088,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,4096,6.913083537574966,3758096448,1
536,recode-sr-latin.exe,11277,332,3,0,14848,67,224,807,267,2,28,8192,4096,36864,46480,40960,4194304,4096,512,4,0,1,0,4,0,53248,4096,0,3,32768,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,6144,7.422498697856116,3758096448,1
537,DiagTrackRunner.exe,47296,34404,3,1446171055,0,0,240,3106,523,12,10,28672,4096,65536,97088,69632,5368709120,4096,512,10,0,10,0,6,1,102400,4096,0,3,49504,524288,4096,1048576,4096,0,16,0,0.0,3758096512,28672,7.627344321107376,3758096448,1
538,git-clean.exe,28232,332,3,1582125982,335872,1778,224,294,267,2,33,16384,4096,315392,333952,319488,4194304,4096,512,4,0,1,0,4,0,339968,4096,0,3,320,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,15360,7.606372310885079,3758096448,1
539,Time.exe,1607168,34404,3,1520012392,0,0,240,34,523,14,12,1601536,8192,2854912,4458896,2859008,5368709120,4096,512,6,2,1803,2001,6,2,4468736,4096,0,2,37216,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,1601536,7.713076465956132,3758096448,1
540,nasm.exe,361984,332,3,1545831982,0,0,224,783,267,2,29,364544,4096,909312,1273360,913408,4194304,4096,512,4,0,1,0,4,0,1282048,4096,0,3,0,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,360960,7.754184504997416,3758096448,1
541,qemu-system-mips64elw.exe,3911640,34404,3,0,0,0,240,559,523,2,31,3899392,12288,7299072,11200592,7303168,4194304,4096,512,4,0,0,0,5,2,11214848,4096,0,2,1376,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,3898368,7.809913830491191,3758096448,1
542,msoia.exe,2194328,332,3,1586133779,0,0,224,258,267,14,16,2174976,4096,2330624,4505216,2334720,4194304,4096,512,6,1,0,0,6,1,4513792,4096,0,2,33088,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,2171904,7.780560983104862,3758096448,1
543,UninstallMixxx.exe,81824,332,3,1260053446,0,0,224,271,267,6,0,24576,36864,258048,283776,262144,4194304,4096,512,4,0,6,0,4,0,323584,4096,0,2,32768,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,22528,7.570223913487609,3758096448,1
544,mariabackup.exe,6590888,34404,3,1557783873,0,0,240,34,523,14,20,6582272,4096,18034688,24619520,18038784,5368709120,4096,512,6,0,0,0,6,0,24625152,4096,0,3,33120,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,6581760,7.7836756987693585,3758096448,1
545,gldriverquery.exe,26400,332,3,1505520759,0,0,224,258,267,14,0,20480,4096,45056,65216,49152,4194304,4096,512,6,0,0,0,6,0,73728,4096,0,2,33088,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,16896,7.727854885355288,3758096448,1
546,mt.exe,612808,332,3,1227657131,0,0,224,290,267,14,15,602112,4096,647168,1250256,651264,4194304,4096,512,10,0,10,0,6,1,1257472,4096,0,3,49472,262144,8192,1048576,4096,0,16,0,0.0,3758096512,600064,7.77839780662981,3758096448,1
547,fractal-explorer.exe,56368,34404,3,0,76800,0,240,47,523,2,33,32768,8192,131072,166912,135168,4194304,4096,512,4,0,0,0,5,2,176128,4096,0,2,0,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,32768,7.735589268701739,3758096448,1
548,DotNetDataCollector64.exe,88200,34404,3,1404667145,0,0,240,34,523,12,0,73728,4096,81920,156032,86016,5368709120,4096,512,6,0,0,0,6,0,163840,4096,0,2,33120,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,71168,7.682582774480108,3758096448,1
549,rasdial.exe,13824,332,3,723338282,0,0,224,258,267,14,12,12288,4096,32768,46144,36864,4194304,4096,512,10,0,10,0,10,0,53248,4096,0,3,49472,262144,8192,1048576,4096,0,16,0,0.0,3758096512,10240,7.440396407578725,3758096448,1
550,QTTask.exe,171520,332,3,1389662141,0,0,224,258,267,8,0,147456,28672,303104,450064,307200,4194304,4096,512,4,0,0,0,4,0,483328,4096,0,2,320,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,143872,7.72717130849073,3758096448,1
551,mkfs.exe,9004,34404,3,0,11264,52,240,551,523,2,30,8192,4096,40960,48960,45056,4299161600,4096,512,4,0,0,0,5,2,57344,4096,0,3,32768,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,4608,7.300781766207391,3758096448,1
552,PWGen.exe,1280000,332,3,1473363260,0,0,224,783,267,5,0,978944,307200,1511424,2489856,1515520,4194304,4096,512,4,0,0,0,4,0,2801664,4096,0,2,0,1048576,8192,1048576,4096,0,16,0,0.0,3758096512,975360,7.8049226545217545,3758096448,1
553,threadstest.exe,11264,332,3,1587102092,0,0,224,258,267,14,25,12288,4096,45056,57616,49152,4194304,4096,512,6,0,0,0,6,0,65536,4096,0,3,33088,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,9216,7.488401849925961,3758096448,1
554,psftp.exe,326520,332,3,1487437945,0,0,224,258,267,14,0,307200,8192,245760,554816,249856,4194304,4096,512,5,1,0,0,5,1,565248,4096,0,3,33088,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,305664,7.765604998142715,3758096448,1
555,servertool.exe,14400,332,3,1489566845,0,0,224,258,267,10,0,4096,4096,24576,31952,28672,4194304,4096,512,5,1,0,0,5,1,36864,4096,0,3,33088,327680,4096,1048576,4096,0,16,0,0.0,3758096512,4096,7.063844462828052,3758096448,1
556,PDR32Agent.exe,141784,332,3,1313397023,0,0,224,258,267,9,0,106496,28672,180224,288624,184320,4194304,4096,512,5,0,0,0,5,0,319488,4096,0,2,33088,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,104960,7.7136477577552975,3758096448,1
557,xmr-stak-cpu.exe,149520,34404,3,1503995550,0,0,240,34,523,14,0,135168,4096,135168,269840,139264,5368709120,4096,512,6,0,0,0,6,0,278528,4096,0,3,33120,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,131584,7.752817613728699,3758096448,1
558,UtfRedirect.exe,113304,332,3,1439760059,0,0,224,258,267,14,0,106496,4096,114688,221984,118784,4194304,4096,512,5,1,0,0,5,1,229376,4096,0,3,33088,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,103936,7.71391774397703,3758096448,1
559,msdt.exe,745472,332,3,3992909427,0,0,224,258,267,14,12,667648,81920,884736,1553136,888832,4194304,4096,512,10,0,10,0,10,0,1638400,4096,0,2,49472,262144,8192,1048576,4096,0,16,0,0.0,3758096512,665088,7.711737204428262,3758096448,1
560,AddSuggestedFoldersToLibraryDialog.exe,353696,34404,3,1523419595,0,0,240,34,523,14,12,344064,4096,475136,818528,479232,5368709120,4096,512,6,0,0,0,6,0,827392,4096,0,2,49504,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,340480,7.743364529292959,3758096448,1
561,paxtar.exe,65279,34404,3,1750347053,113664,135,240,551,523,2,25,61440,4096,143360,205584,147456,4299161600,4096,512,4,0,0,0,5,2,212992,4096,0,3,32768,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,58880,7.767456360094972,3758096448,1
562,HPPrintScanDoctorExt.exe,116264,34404,3,1571231932,0,0,240,34,523,14,16,102400,8192,135168,240576,139264,5368709120,4096,512,6,0,0,0,6,0,249856,4096,0,2,33120,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,102400,7.758208458438677,3758096448,1
563,SDXHelperBgt.exe,28936,332,3,1575768201,0,0,224,258,267,14,16,8192,4096,20480,29536,24576,4194304,4096,512,10,0,0,0,10,0,36864,4096,0,2,37184,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,5632,7.334588603919132,3758096448,1
564,bio_callback_test.exe,13824,332,3,1587102089,0,0,224,258,267,14,25,12288,4096,49152,63920,53248,4194304,4096,512,6,0,0,0,6,0,69632,4096,0,3,33088,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,11776,7.477058343425896,3758096448,1
565,xbgmsvc.exe,43128,34404,3,2871883186,0,0,240,34,523,14,12,32768,4096,45056,77392,49152,5368709120,4096,512,10,0,21315,20512,10,0,86016,4096,0,3,49632,524288,8192,1048576,4096,0,16,0,0.0,3758096512,29184,7.668750260180219,3758096448,1
566,ApplySettingsTemplateCatalog.exe,521216,34404,3,3712375130,0,0,240,34,523,14,12,520192,4096,643072,1163968,647168,5368709120,4096,512,10,0,10,0,10,0,1171456,4096,0,2,49504,524288,8192,1048576,4096,0,16,0,0.0,3758096512,518144,7.764876051844733,3758096448,1
567,pip.exe,69971,34404,3,1554189848,0,0,240,34,523,10,0,49152,24576,86016,136736,90112,5368709120,4096,512,5,2,0,0,5,2,163840,4096,0,3,33088,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,47616,7.650529104395165,3758096448,1
568,gfortran.exe,1300494,332,3,0,1949184,0,224,815,267,2,29,1302528,4096,688128,1990864,692224,4194304,4096,512,4,0,1,0,4,0,1998848,4096,0,3,0,12582912,4096,1048576,4096,0,16,0,0.0,3758096512,1299456,7.7212447613953845,3758096448,1
569,MDMAgent.exe,60416,34404,3,1536575451,0,0,240,34,523,14,12,57344,4096,73728,132688,77824,5368709120,4096,512,10,0,10,0,10,0,139264,4096,0,2,49504,524288,8192,1048576,4096,0,16,0,0.0,3758096512,55808,7.725678015202631,3758096448,1
570,unit-editor.exe,38448,34404,3,0,40448,0,240,47,523,2,33,16384,8192,65536,84176,69632,4194304,4096,512,4,0,0,0,5,2,94208,4096,0,2,0,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,15360,7.641938302126889,3758096448,1
571,ppcue.exe,46952,332,3,1176376453,0,0,224,271,267,6,0,36864,8192,53248,90736,57344,4194304,4096,512,4,0,0,0,4,0,102400,4096,0,2,0,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,34304,7.603305591905202,3758096448,1
572,RuneScape.exe,3976384,34404,3,1491933407,0,0,240,34,523,14,0,3911680,61440,4087808,8000496,4091904,5368709120,4096,512,6,0,0,0,6,0,8065024,4096,0,2,33120,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,3909632,7.795070706309505,3758096448,1
573,nvsphelper64.exe,402744,34404,3,1558531759,0,0,240,34,523,14,14,249856,139264,598016,848624,602112,5368709120,4096,512,6,0,0,0,6,0,991232,4096,0,2,33120,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,248320,7.733193033709261,3758096448,1
574,OverwolfInstallerLogitech.exe,909984,332,3,1387947704,0,0,224,271,267,6,0,24576,32768,307200,333872,311296,4194304,4096,512,4,0,6,0,4,0,368640,4096,0,2,32768,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,23040,7.601958558490088,3758096448,1
575,Solitaire.exe,4861952,332,3,1517358246,0,0,224,290,267,14,11,4857856,4096,5636096,10497216,5640192,4194304,4096,512,6,2,0,0,6,2,10502144,4096,0,2,37184,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,4857856,7.797414432093844,3758096448,1
576,git-rev-parse.exe,28232,332,3,1582125982,335872,1778,224,294,267,2,33,16384,4096,315392,333952,319488,4194304,4096,512,4,0,1,0,4,0,339968,4096,0,3,320,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,15360,7.606372310885079,3758096448,1
577,ptx.exe,81081,332,3,0,130560,118,224,807,267,2,30,77824,4096,86016,163760,90112,4194304,4096,512,4,0,1,0,4,0,172032,4096,0,3,32768,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,74240,7.74117737686896,3758096448,1
578,aacgain.exe,506880,332,3,1280624812,0,0,224,258,267,10,0,507904,4096,4718592,5226336,4722688,4194304,4096,512,5,1,0,0,5,1,5234688,4096,0,3,33088,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,504320,7.757037549931668,3758096448,1
579,sdbinst.exe,14336,332,3,1498536924,0,0,224,258,267,14,12,12288,4096,28672,42464,32768,4194304,4096,512,10,0,10,0,10,0,49152,4096,0,3,49472,262144,8192,1048576,4096,0,16,0,0.0,3758096512,10752,7.449161762161633,3758096448,1
580,setfacl.exe,94556,332,3,1574376354,168448,929,224,295,267,2,30,73728,4096,139264,215040,143360,4194304,4096,512,4,0,1,0,4,0,221184,4096,0,3,32768,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,72192,7.688471575775366,3758096448,1
581,qemu-system-mips.exe,3847640,34404,3,0,0,0,240,559,523,2,31,3837952,12288,7217152,11054944,7221248,4194304,4096,512,4,0,0,0,5,2,11071488,4096,0,3,1376,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,3834368,7.809876435979328,3758096448,1
582,cli.exe,40960,332,3,0,0,0,224,783,267,2,33,40960,4096,45056,88464,49152,4194304,4096,512,5,0,0,0,5,0,94208,4096,0,3,32768,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,39936,7.648129951986188,3758096448,1
583,Teams.exe,28035000,332,3,1558112368,0,0,224,290,267,14,16,27836416,184320,27127808,54964704,27131904,4194304,4096,512,5,2,0,0,5,2,55152640,4096,0,2,49472,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,27833856,7.77863307839385,3758096448,1
584,bdechangepin.exe,173568,34404,3,1222226155,0,0,240,34,523,14,12,81920,94208,319488,403200,323584,5368709120,4096,512,10,0,10,0,10,0,499712,4096,0,2,49504,524288,8192,1048576,4096,0,16,0,0.0,3758096512,80896,7.782835035511736,3758096448,1
585,hpzsetup.exe,518544,332,3,1342605253,0,0,224,259,267,9,0,479232,36864,540672,1021968,544768,4194304,4096,512,5,0,0,0,5,0,1060864,4096,0,2,32768,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,477696,7.816771734991507,3758096448,1
586,UninstallTool.D01EB5D5_0EC4_4BDF_A131_1989F9F14A91.exe,485384,332,3,1447214824,0,0,224,258,267,11,0,36864,442368,499712,540032,503808,4194304,4096,512,6,0,0,0,6,0,983040,4096,0,2,33088,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,36864,7.680182063881955,3758096448,1
587,vmware-usbarbitrator64.exe,441832,34404,3,1510085444,0,0,240,34,523,12,0,421888,4096,655360,1080032,659456,5368709120,4096,512,6,0,0,0,6,0,1085440,4096,0,3,33120,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,421888,7.767494900263649,3758096448,1
588,proxy-lookup.exe,10766,332,3,0,17408,0,224,783,267,2,33,8192,4096,40960,52304,45056,4194304,4096,512,4,0,1,0,4,0,57344,4096,0,3,0,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,8192,7.400587160900526,3758096448,1
589,RockstarSteamHelper.exe,384656,34404,3,1575541496,0,0,240,34,523,14,14,69632,311296,462848,532896,466944,5368709120,4096,512,6,0,0,0,6,0,847872,4096,0,2,33120,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,67072,7.712224344204465,3758096448,1
590,Maps.exe,5632,34404,3,1518213643,0,0,240,34,523,11,0,4096,4096,32768,39888,36864,6442450944,4096,512,6,2,0,0,6,2,45056,4096,0,2,37216,1048576,4096,0,0,0,16,0,0.0,3758096512,3584,7.32560638767068,3758096448,1
591,mysqlimport.exe,1177512,34404,3,1557783613,0,0,240,34,523,14,20,1171456,4096,3080192,4251728,3084288,5368709120,4096,512,6,0,0,0,6,0,4259840,4096,0,3,33120,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,1168384,7.779685028062208,3758096448,1
592,wecutil.exe,44032,332,3,3557990751,0,0,224,258,267,14,12,40960,4096,61440,103376,65536,4194304,4096,512,10,0,10,0,10,0,110592,4096,0,3,49472,262144,8192,1048576,4096,0,16,0,0.0,3758096512,38912,7.697390337986111,3758096448,1
593,PostBuild.exe,24360,332,3,1269465117,0,0,224,271,267,6,0,16384,4096,28672,48752,32768,4194304,4096,512,4,0,0,0,4,0,53248,4096,0,2,0,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,16384,7.6203869467648815,3758096448,1
594,dlls-copied.exe,1348110,332,3,0,2392576,0,224,814,267,2,28,1347584,4096,1404928,2752864,1409024,4194304,4096,512,4,0,1,0,4,0,2760704,4096,0,3,320,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,1344512,7.81917872932872,3758096448,1
595,wscript.exe,91136,332,3,12791491,0,0,224,258,267,14,12,61440,32768,106496,169536,110592,4194304,4096,512,10,0,10,0,10,0,204800,4096,0,2,49472,1048576,32768,1048576,4096,0,16,0,0.0,3758096512,59904,7.712946508391918,3758096448,1
596,buildtest_c_ts.exe,7168,332,3,1587102096,0,0,224,258,267,14,25,8192,4096,20480,28576,24576,4194304,4096,512,6,0,0,0,6,0,36864,4096,0,3,33088,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,5120,6.906258494852044,3758096448,1
597,SpaceAgent.exe,95744,34404,3,3362595851,0,0,240,34,523,14,12,65536,32768,90112,158752,94208,5368709120,4096,512,10,0,10,0,10,0,192512,4096,0,2,49504,524288,8192,1048576,4096,0,16,0,0.0,3758096512,65536,7.68947699492044,3758096448,1
598,buildtest_c_crypto.exe,7168,332,3,1587102095,0,0,224,258,267,14,25,8192,4096,20480,28592,24576,4194304,4096,512,6,0,0,0,6,0,36864,4096,0,3,33088,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,5120,6.914305885460631,3758096448,1
599,LWAVersionPlugin.exe,85792,332,3,1471587274,0,0,224,258,267,11,0,57344,16384,94208,151424,98304,4194304,4096,512,6,1,6,1,6,0,172032,4096,0,2,33088,262144,8192,1048576,4096,0,16,0,0.0,3758096512,53760,7.695748757348981,3758096448,1
600,GoogleUpdateCore.exe,142280,332,3,1583191612,0,0,224,258,267,14,20,114688,16384,114688,230544,118784,4194304,4096,512,5,1,0,0,5,1,249856,4096,0,2,33088,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,112640,7.728484152718349,3758096448,1
601,avr-gcov.exe,229376,332,3,1519035823,0,0,224,783,267,2,23,229376,4096,221184,453072,225280,4194304,4096,512,4,0,1,0,4,0,458752,4096,0,3,0,12582912,4096,1048576,4096,0,16,0,0.0,3758096512,228352,7.754761587462223,3758096448,1
602,nbtstat.exe,15360,34404,3,109631556,0,0,240,34,523,14,12,12288,4096,118784,133520,122880,5368709120,4096,512,10,0,10,0,10,0,139264,4096,0,3,49504,524288,8192,1048576,4096,0,16,0,0.0,3758096512,11776,7.383878434157461,3758096448,1
603,verifier.exe,70656,34404,3,3122839525,0,0,240,34,523,14,12,65536,4096,106496,175072,110592,5368709120,4096,512,10,0,10,0,10,0,180224,4096,0,3,49504,524288,8192,1048576,4096,0,16,0,0.0,3758096512,65536,7.750459938842302,3758096448,1
604,mkswap.exe,21111,34404,3,0,30208,104,240,551,523,2,30,16384,4096,45056,62976,49152,4299161600,4096,512,4,0,0,0,5,2,69632,4096,0,3,32768,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,14848,7.545944769287316,3758096448,1
605,xdelta3.exe,295364,332,3,1452238711,470528,3211,224,263,267,2,25,217088,4096,344064,563520,348160,4194304,4096,512,4,0,1,0,4,0,569344,4096,0,3,0,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,216064,7.814573109855348,3758096448,1
606,WinProcessListHelper.exe,102384,332,3,1487804660,0,0,224,258,267,12,0,94208,4096,102400,198944,106496,4194304,4096,512,6,0,0,0,6,0,204800,4096,0,3,33088,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,93184,7.711134649007334,3758096448,1
607,GamePanel.exe,448000,332,3,3443251430,0,0,224,258,267,14,12,442368,8192,581632,1024752,585728,4194304,4096,512,10,0,10,0,10,0,1036288,4096,0,2,49600,262144,8192,1048576,4096,0,16,0,0.0,3758096512,439808,7.7790502027313835,3758096448,1
608,npcap-0.995.exe,828928,332,3,1459567299,0,0,224,271,267,6,0,24576,20480,225280,253200,229376,4194304,4096,512,4,0,6,0,4,0,274432,4096,0,2,32768,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,24576,7.614341749090768,3758096448,1
609,HPNetworkCommunicatorCom.exe,483944,34404,3,1350473259,0,0,240,34,523,10,0,466944,12288,573440,1041568,577536,5368709120,4096,512,5,2,0,0,5,2,1056768,4096,0,2,33088,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,464896,7.777312205167159,3758096448,1
610,CloudExperienceHostBroker.exe,51104,34404,3,3738155468,0,0,240,34,523,14,12,40960,4096,57344,97968,61440,5368709120,4096,512,10,0,10,0,10,0,106496,4096,0,2,49504,524288,8192,1048576,4096,0,16,0,0.0,3758096512,37888,7.642085853035524,3758096448,1
611,file-pat.exe,34352,34404,3,0,31232,0,240,47,523,2,33,12288,8192,57344,72032,61440,4194304,4096,512,4,0,0,0,5,2,81920,4096,0,2,0,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,11264,7.588328561368162,3758096448,1
612,InventorView.exe,465928,34404,3,1518729249,0,0,240,34,523,14,10,258048,204800,1478656,1737568,1482752,5368709120,4096,512,6,1,23,0,6,1,1945600,4096,0,2,33120,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,256000,7.642868962297938,3758096448,1
613,Hardcore.exe,850944,332,3,1224161690,0,0,224,259,267,8,0,557056,299008,749568,1306480,753664,4194304,4096,512,4,0,0,0,4,0,1609728,4096,0,2,0,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,553472,7.751208482438446,3758096448,1
614,DsmUserTask.exe,20992,34404,3,1449961826,0,0,240,34,523,14,12,16384,4096,40960,60368,45056,5368709120,4096,512,10,0,10,0,10,0,65536,4096,0,2,49632,524288,8192,1048576,4096,0,16,0,0.0,3758096512,16384,7.520297593988326,3758096448,1
615,db_verify.exe,7168,34404,3,1936029986,0,0,240,559,523,2,24,8192,4096,36864,45408,40960,4299161600,4096,512,4,0,0,0,5,2,53248,4096,0,3,32768,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,5120,7.375245942885072,3758096448,1
616,ctags-win32.exe,182272,332,3,1247177138,0,0,224,259,267,8,0,184320,4096,155648,339744,159744,4194304,4096,512,4,0,0,0,4,0,348160,4096,0,3,0,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,180736,7.716107444122275,3758096448,1
617,wiaacmgr.exe,64512,332,3,2209284230,0,0,224,258,267,14,12,32768,36864,77824,109968,81920,4194304,4096,512,10,0,10,0,10,0,151552,4096,0,2,49472,262144,8192,1048576,4096,0,16,0,0.0,3758096512,29184,7.654371759668178,3758096448,1
618,tracerpt.exe,181760,332,3,3464698793,0,0,224,258,267,14,12,176128,8192,368640,547584,372736,4194304,4096,512,10,0,10,0,10,0,557056,4096,0,3,49472,262144,131072,1048576,4096,0,16,0,0.0,3758096512,175616,7.745961934328229,3758096448,1
619,mediawriter.exe,2028202,332,3,0,0,0,224,263,267,2,27,1945600,61440,839680,2785744,843776,4194304,4096,512,4,0,1,0,4,0,2850816,4096,0,2,0,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,1942528,7.737954733795435,3758096448,1
620,color-enhance.exe,34352,34404,3,0,29184,0,240,47,523,2,33,12288,8192,53248,67584,57344,4194304,4096,512,4,0,0,0,5,2,77824,4096,0,2,0,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,11264,7.474663592497422,3758096448,1
621,VsRegEdit.exe,205768,332,3,1581621975,0,0,224,290,267,14,20,196608,4096,176128,372352,180224,4194304,4096,512,6,0,10,0,6,0,380928,4096,0,3,33088,1048576,8192,1048576,4096,0,16,0,0.0,3758096512,193024,7.7283476144368555,3758096448,1
622,git-verify-pack.exe,28232,332,3,1582125982,335872,1778,224,294,267,2,33,16384,4096,315392,333952,319488,4194304,4096,512,4,0,1,0,4,0,339968,4096,0,3,320,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,15360,7.606372310885079,3758096448,1
623,adelrcp.exe,31392,332,3,1426571292,0,0,224,258,267,12,0,24576,4096,53248,78288,57344,4194304,4096,512,6,0,0,0,6,0,86016,4096,0,2,33088,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,21504,7.733494099174387,3758096448,1
624,funzip.exe,19615,332,3,1936029986,31744,47,224,807,267,2,24,16384,4096,110592,130048,114688,4194304,4096,512,4,0,1,0,4,0,135168,4096,0,3,32768,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,15872,7.6938278900054495,3758096448,1
625,file-html-table.exe,38448,34404,3,0,39936,0,240,47,523,2,33,16384,8192,61440,80160,65536,4194304,4096,512,4,0,0,0,5,2,90112,4096,0,2,0,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,15360,7.628874931807484,3758096448,1
626,contrast-retinex.exe,41008,34404,3,0,41984,0,240,47,523,2,33,20480,8192,61440,82528,65536,4194304,4096,512,4,0,0,0,5,2,94208,4096,0,2,0,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,17920,7.633759480412353,3758096448,1
627,NvProfileUpdater64.exe,578544,34404,3,1557857753,0,0,240,34,523,14,14,421888,139264,507904,931968,512000,5368709120,4096,512,6,0,0,0,6,0,1073152,4096,0,2,49504,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,421376,7.750085116857707,3758096448,1
628,servername_test.exe,17920,332,3,1587102097,0,0,224,258,267,14,25,16384,4096,53248,72096,57344,4194304,4096,512,6,0,0,0,6,0,77824,4096,0,3,33088,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,15872,7.558789575155213,3758096448,1
629,opusdec.exe,116224,332,3,1378671910,0,0,224,783,267,2,23,118784,4096,94208,212832,98304,4194304,4096,512,4,0,1,0,4,0,221184,4096,0,3,0,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,115200,7.716775552017688,3758096448,1
630,nssm_64.exe,166400,34404,3,1409499268,0,0,240,35,523,9,0,131072,36864,225280,358048,229376,5368709120,4096,512,5,2,0,0,5,2,397312,4096,0,3,32768,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,129536,7.804089708781673,3758096448,1
